"device_id","fold"
"-8184647096066924376",1
"-8184891843338167489",8
"-8185367069923802291",2
"-8185973955472094795",1
"-8186254176358529703",9
"-8186602734977086395",3
"-8186622473334605593",1
"-8186698496998068545",6
"-8186805330501957835",3
"-8186915780213647355",8
"-8187277989057322792",6
"-818734643072014357",7
"-8187453748427860663",9
"-8187460117102578589",1
"-8187671606143519243",8
"-8187773234002027621",3
"-8187829759132052598",3
"-8187969824650629247",9
"-8188197428857279309",3
"-8188920226445898822",9
"-8189135802646649219",2
"-8189152762681485111",1
"-8189199866085039497",3
"-8189366152681208202",7
"-8189672086477639779",4
"-818969219640098409",1
"-8190309212948323134",8
"-8190380298451329521",4
"-8190724704655919183",10
"-8191416821272438265",7
"-8191621717238516525",9
"-81916808176377372",10
"-8191972469937094180",7
"-8192002959829268921",3
"-8192336685202860771",6
"-8192884440330640192",1
"-8193503432178373803",8
"-8193692317136085691",8
"-819373782554791485",9
"-8193803416524641699",3
"-8193976272606717525",8
"-8194083579865854081",9
"-8194554351819241542",2
"-8194932957818616855",5
"-8195359578209871692",10
"-819550348490669407",5
"-8195626427034627059",3
"-8195627007944529572",3
"-8195816569128397698",3
"-8196051914259030715",4
"-819685350843656935",4
"-819713089657579284",6
"-8197524854098250079",6
"-8197761679331533219",1
"-8197891106071219378",1
"-8198049962012203346",5
"-8198084213434727709",8
"-8198123817736223583",10
"-8198276050685170795",3
"-8198348118186793512",10
"-8198634836948848401",8
"-8198744571978215069",7
"-8198805142382802271",6
"-8199067221214950475",2
"-8199115853368718862",8
"-8199121001270261029",1
"-8199777483878779612",8
"-8199784633341807407",6
"-8200149417288271310",10
"-8200255814488701427",3
"-8200262510501689822",3
"-820078548714429605",2
"-8201072421709417667",5
"-8201269046743997590",4
"-8201576040435464650",2
"-8201677558698601470",8
"-8201833086880090921",1
"-8202893605501281170",8
"-8203016739613570183",6
"-8203285375045172790",2
"-8204264890164649479",5
"-820439331605097632",8
"-8204682568544042424",7
"-8204689333920581013",4
"-820531600932058818",1
"-8205349019172633210",3
"-8205379051048138547",6
"-820541159181425692",1
"-8205672857811476674",4
"-8206207420552744576",10
"-8206621124795818779",6
"-8206695197105322622",6
"-8206965605494797731",8
"-8207135019028775437",9
"-820764418421216513",5
"-8207856851551707958",3
"-8208225805257024706",4
"-8208409769911578415",6
"-8208442069876354383",9
"-8208572687180581830",6
"-8208760489052857765",6
"-8208984066215143074",9
"-8209285251940121320",1
"-8209362425392415477",6
"-8209477773129490507",3
"-8209641258239814360",3
"-820977437639670551",6
"-8209890467692712263",10
"-821048476578970747",1
"-8210583382055207849",9
"-8211134808637709062",3
"-8211225194926245560",3
"-8211687050510951489",5
"-8211937108441755496",8
"-821194472848646113",4
"-8213764483961967494",1
"-8213796272536425389",8
"-8213842536402108326",2
"-8213987863534014409",8
"-8213994799606882591",10
"-8214201094316586408",4
"-8214813603705261434",1
"-8215012434237479608",10
"-8215142720452278307",4
"-8215469436202410882",3
"-8215770519233685145",4
"-8215985309709659630",9
"-8216005050082782706",5
"-8216176513584769736",5
"-8216340711693023050",6
"-8216528422913028273",1
"-8216566141867725593",6
"-8216806598674170837",3
"-8217436799303830241",2
"-8217487541284712152",5
"-8217553039079370927",3
"-8217811419341130943",4
"-821791173211931939",6
"-8217997076027035003",5
"-8218501873660967014",10
"-8218515342777415647",4
"-8218554421672773792",2
"-8218727586246678821",4
"-8218748797491675205",2
"-8219131283015921398",6
"-8219240062227962343",3
"-8219463678941677966",6
"-8219958182945467647",4
"-8219987388171905567",10
"-822034247984171338",6
"-8220605865282323015",9
"-8220966055576028467",1
"-8221085745482654522",6
"-8221168912050487481",5
"-8221244492918228023",1
"-822128841391552920",8
"-822137105267997",8
"-8221478743326848513",2
"-8221618522913493312",8
"-8221819855899116611",7
"-8222296895119609823",2
"-8222370533778987122",3
"-8222496840256770219",3
"-8222611319131970085",1
"-8222709845126423907",7
"-8222727215801322449",4
"-8223031410615740619",6
"-8223052020390621452",2
"-8223091356578994723",10
"-8223305809620754463",6
"-822333793260585666",10
"-8223361170827041384",8
"-8223456264779362956",5
"-822358458461995527",4
"-8223694429896625666",9
"-8224035142612432179",9
"-8224387241831586703",1
"-8224430584209019229",4
"-8224928670737582052",4
"-8224953330746523978",5
"-8225066477637064370",1
"-8225142007900434755",2
"-8225250429366136676",2
"-8225408116222695321",3
"-8225719764438210461",4
"-8225727318023600328",9
"-8226649249919807143",2
"-8226881192796900116",5
"-8226971700070026747",6
"-8227304686507135126",1
"-8227599248635787138",5
"-8227754105013228389",3
"-822784197347953366",1
"-8227862082209135306",5
"-8228072405037842954",8
"-8228157545773264552",2
"-8228373295078479440",9
"-8228702414459374905",2
"-8229437799755836019",3
"-8229495084586931224",10
"-8229941283107646843",3
"-8230045086216907832",8
"-8230049923515469713",10
"-8230139857930031899",8
"-8230348034024096540",6
"-8230566752735715078",10
"-8230593223215547155",5
"-8231162992176091807",6
"-8231502930169844832",10
"-8232162987757183292",8
"-8232799639019330812",7
"-8232890993349998668",2
"-8233000477600508149",5
"-8233002807265712097",9
"-8233080630636375853",4
"-8233505132797717056",6
"-8233783927591594435",3
"-8234000054173477717",6
"-8234040558020395019",5
"-8234087272072324506",4
"-8234463151245930508",2
"-8234470034181948692",2
"-8234501935299428186",2
"-8234804340714405722",5
"-8234861964867875148",6
"-8234920089958486830",6
"-8234998697939952293",8
"-8235033090129598907",1
"-8235446845214200741",7
"-8235673055412356862",3
"-8235678342679304130",9
"-8235833582636198668",3
"-8236029394298854683",9
"-8236106396356586082",6
"-8236401785015283875",9
"-8236690302024842430",1
"-8237357770100037809",10
"-8237412339104936235",9
"-8237639017401810032",7
"-823764427098286292",3
"-8237872786744190793",9
"-8238018502287481038",5
"-8238032768632164639",8
"-8238338141548960293",8
"-823857771889445061",3
"-8239378295880576000",8
"-8239384923041754566",7
"-8239434151890963899",2
"-8239649090655270101",4
"-8239931135553318822",3
"-8240253198245784290",10
"-8240366300019438660",2
"-8240389148789713079",8
"-8240650087792010818",5
"-8240699558210394016",4
"-8240852966411626650",1
"-8240927305918170702",6
"-8241422402621337986",3
"-8241430867221535017",6
"-8241517487191114306",3
"-8241595951386189844",5
"-8241607618249899091",7
"-8241706018396000312",5
"-8241952332260662574",10
"-8241961388841520910",7
"-824208496723642137",6
"-824269297293890080",1
"-8242710533335095667",2
"-8242737709506735589",7
"-8242738239296494429",5
"-8242775786205181843",3
"-8243235552366252515",2
"-8243456960011199421",6
"-8243778303410121446",10
"-8244088221991945565",3
"-8244321708933152554",8
"-8244432885093627252",1
"-8244748724412836451",2
"-8245302949108972245",7
"-8245326936262484964",3
"-8245807954961570850",10
"-8245971392895096010",4
"-8246059292821443986",6
"-8246196510829354793",2
"-8246309951089547010",2
"-8246609394767916968",1
"-8246744566879776336",9
"-8247105390976511366",4
"-8247271708551903721",1
"-8248024941443142022",2
"-824817754716465335",4
"-8248313027338435677",8
"-8248670352312974786",5
"-8249526588670832178",5
"-824955810251518152",2
"-8249634630737555302",7
"-8249736197215467956",7
"-8249780395265163536",10
"-825034820967830601",7
"-8250386054705623108",3
"-8251164390418157258",3
"-825119992614203859",6
"-8251296115255182878",3
"-8251702083607467385",1
"-8251927642542742848",1
"-8252039985461450720",3
"-8252179115584647094",5
"-8252221993163184338",4
"-8252379915225472838",1
"-8252515929346223331",10
"-8252988162122380514",6
"-8253063220164735922",9
"-8253077064767667597",1
"-8253112932265068413",7
"-8253598202904686280",6
"-8253732312520982524",7
"-8253979943398583963",7
"-8254106903450878693",4
"-8254125094305069701",7
"-8254450270568230867",1
"-8254477566892135175",8
"-8254559087427602265",3
"-825473949448088275",10
"-8255449705071473083",5
"-8255899691372264369",9
"-8256371947603165917",8
"-8256395058204403823",6
"-8256469192628429440",10
"-8257068839428110325",3
"-82572718328207500",9
"-8257566259058358902",8
"-8257885548012919167",1
"-8258067964956249832",1
"-8258518022714795934",9
"-8258568461283136146",9
"-8258637437407986570",6
"-825873545052080876",6
"-82589961004544346",8
"-8259351285069118286",5
"-8259532266093634055",4
"-8260468264341481384",1
"-8260513329613386606",1
"-8260683887967679142",6
"-8260899048243187141",8
"-8261044013008634372",10
"-8261116482012467459",10
"-8261264494158765788",10
"-8261467206737365253",5
"-8261778312441394949",1
"-8262332210145990311",9
"-8262508968076336275",6
"-8262918397044433995",9
"-8263050293855112689",2
"-8263208485823447044",3
"-8263453269503218517",6
"-8263626266035061485",4
"-8263887049499053297",2
"-8264294442883284326",6
"-8264412248895169074",7
"-8264977261316425232",7
"-8265280225523916956",5
"-8265384200306226835",9
"-8265762708356897214",1
"-8266005018301740772",6
"-8266060474638462606",5
"-8266171454133198934",4
"-8266220462480171265",6
"-8266281880829904174",7
"-8266369084021275408",8
"-8266552022896216604",7
"-8266831648741774716",7
"-8266842239717715504",5
"-8266848653861333243",5
"-8266898623347042251",2
"-8267021121336799102",8
"-8267593724208020595",10
"-8267678347670431388",9
"-8267698091849464641",2
"-8267700379036841015",4
"-8267900235976201938",5
"-8268098560055125573",1
"-8268393243575905822",5
"-82686674969434570",1
"-8268994249872835446",7
"-8269162905068475005",4
"-8269233040446639537",10
"-8269564009834185854",10
"-8269941980648371264",6
"-8270585312108800369",5
"-8271110018428854026",2
"-8271127069833698163",6
"-8271347944155384986",9
"-8271513823808084801",10
"-827196114693611408",5
"-8272110962619486131",1
"-8272145655449187925",2
"-8272384362971050678",4
"-8272621597555567577",1
"-8272797991290695138",9
"-8273040339334491550",3
"-8273050274978659788",7
"-8273062003401755886",9
"-8273280286872958553",5
"-8273628259727517020",9
"-8273701417712267743",8
"-8273967624508163768",10
"-8274001476218493165",4
"-8274030247037067282",5
"-8274214465263937295",1
"-8274308233989484201",8
"-8274401774555451468",5
"-8274555827936913601",3
"-8274897952699217434",5
"-8275146541906902276",6
"-8275161803666756334",4
"-8275239824093736814",8
"-8275862352974404613",9
"-8276490110757893409",3
"-8276666633234527974",7
"-8276797409142264331",5
"-8276921354134461320",1
"-8277204249741689353",4
"-8277537010370684264",3
"-8277787744748851854",2
"-8277854078000413782",9
"-8277991288929630840",3
"-827840226939958460",10
"-8278599943706603326",2
"-8279417732984485985",7
"-8279467529862939698",1
"-827972642824615474",3
"-827982785914071057",7
"-827984924967498531",2
"-828029819875071072",9
"-828068106050737673",10
"-8280743280288580874",5
"-8281399447097246776",9
"-8281644675234342673",1
"-8282092973840651780",5
"-8282203702622780878",6
"-8282411334911930099",8
"-8282431980578847961",2
"-8282540939328289517",6
"-8282623231142474997",5
"-8282891478360696957",2
"-8283117190944282465",2
"-8283831035232336737",5
"-8283836394815583995",4
"-8283885464900434214",1
"-8283943097630928710",2
"-8283967910318754940",6
"-8284102306574864012",6
"-8284418258340608897",6
"-8284614651441316615",3
"-8284788964525239011",9
"-8284916797536046208",10
"-8285706701773914233",6
"-8285746713454474503",8
"-8286584469185877544",10
"-8287075276429723181",4
"-8287083424919516018",1
"-828723977980773604",9
"-8288107429764907074",4
"-8288191179301152358",1
"-8288222216912271806",3
"-828836015089866885",8
"-8288591004196636386",5
"-8288601316495985818",9
"-8288643922303423997",10
"-8288644813193924743",1
"-8288726028568984050",2
"-8289290281662556751",6
"-8290009579228585757",3
"-8290583687239564225",4
"-829065926810146297",5
"-8290873374291901510",2
"-8291031721825406504",1
"-8291163606164727548",10
"-8291181727019154087",7
"-8291696463010565523",5
"-8291909037771034596",1
"-8291987701493342453",7
"-8292173949994693737",2
"-8292311372790969710",8
"-8292947162073043479",5
"-829314833267305222",1
"-8293276461948185162",1
"-8293349357052358116",2
"-8293377822184139032",4
"-8293799387572099333",2
"-8294621790798243487",6
"-8294643822687103719",3
"-829483305992128467",10
"-8295165661244106261",2
"-8295193153214873881",3
"-8295222463446743926",7
"-8295503311185390259",9
"-8295729095254602802",9
"-8296189287749888906",1
"-8296278238012780666",3
"-8296813404897347929",10
"-8296949293449533175",6
"-8297005919626448688",6
"-8297467375165356813",1
"-829752674032362277",1
"-8298261369121923573",9
"-8298651297518354644",2
"-8298688555308619693",10
"-8298840150473661835",8
"-8298894765634993743",8
"-8298932409248657435",6
"-8299587418661965276",2
"-8299634280717427374",7
"-8299871285075342135",5
"-8300291707751365895",3
"-8300298884909497626",6
"-8300348161203546591",10
"-8300420438607994875",5
"-8300503131394990074",7
"-8300573047674278069",3
"-8300682027918592777",4
"-8300989452721725791",7
"-830103021597532014",9
"-8301240168600926961",7
"-830136058189304299",1
"-8301470521523358757",6
"-8301635463102979612",5
"-8301650690669786822",10
"-8301798544334657090",7
"-8301831445747792074",10
"-8301885848085398624",3
"-8302001562494008678",4
"-8302178691154814067",7
"-8303071920648820927",6
"-8303106940811176765",2
"-830319056183470530",4
"-8303356530093890462",6
"-830386183570007495",4
"-8303939518878378269",7
"-830396949922651513",9
"-8304122747977707239",8
"-8304295581108378701",2
"-8304402565778213333",8
"-8304882083777791601",3
"-8305484070001360894",2
"-830562640267233965",10
"-8305956132716319034",7
"-8306502999557909747",10
"-8306676456192901914",3
"-8306796565967918369",8
"-830711379189744991",6
"-8307157707221609046",3
"-8307201497369796453",4
"-830751121490830222",6
"-8307800706835176887",6
"-8308058424062782478",9
"-8308142757135945144",10
"-8308342609193446160",8
"-830844811345044918",10
"-8308547484576162377",5
"-8308623801383300796",1
"-8308855320293590910",2
"-8308929778488185528",2
"-8309058588127467266",6
"-8309150638608488978",9
"-8309175053894592557",2
"-830929245146146622",2
"-8309521033676465199",10
"-8309820402004676798",6
"-8310015195539444492",5
"-8310215632534098371",9
"-8310397764672234794",1
"-8310573526662213645",1
"-8310587670847764850",9
"-8311134693901307689",6
"-8311495233119807901",1
"-8311901742233721562",3
"-8311932164505876946",4
"-8312084119094943969",5
"-8312348410425904052",10
"-8312442462097714254",5
"-8312524394030408251",3
"-8312653749894115662",8
"-8313023600775166093",4
"-8313332502772566697",5
"-831384699009331065",1
"-8314251515469441293",8
"-8314392160977394126",5
"-8314471983136720491",7
"-8314536888114921735",9
"-8314698173037464253",2
"-8315171426905072146",9
"-8315198116337803931",4
"-8315224323352647396",8
"-8316020658218045280",5
"-8316064722495731639",4
"-8316735532025791159",7
"-8316913267155409179",9
"-8317266356538241795",10
"-8317364309166287338",8
"-8317492721574694050",8
"-8317514078187117108",9
"-8317619256917015298",9
"-8318201297884514700",8
"-8318863315042254046",6
"-8318873452412962973",4
"-8318939914450418416",9
"-8319039678002666212",3
"-8319083348864700680",9
"-8319263843844783308",8
"-8319717075336320619",5
"-8320233521923968941",8
"-8320264606606007124",6
"-8320362523340483480",4
"-8320452689013691834",10
"-8321355257761061572",2
"-8321594374077799789",9
"-8321742335835788982",9
"-8321908479986132760",10
"-8322119955275642020",2
"-8322234215769363869",2
"-8322336462769988785",6
"-8322718644992897144",9
"-8322799325121030621",4
"-8322852716893620201",8
"-8322956715441137548",7
"-832390986074514449",9
"-8323972581689757432",10
"-8324237285302693233",10
"-8324396833433545531",4
"-8324527123679106230",4
"-8324745206935894278",3
"-832489705139281411",4
"-8325015219485042864",6
"-8325040663516673243",3
"-8325080994983161479",6
"-8325258027479069444",9
"-8325463740853622030",10
"-8325615137710464402",4
"-8325794941779616674",7
"-8326043716957472111",1
"-8326388868551948688",4
"-8326795566055360200",8
"-8326865362597576184",2
"-8326902776663696293",1
"-8326938081750174086",7
"-8326948316157337526",7
"-832696239293653842",4
"-8327108934406300365",7
"-8327435162076912767",1
"-832774447010521735",4
"-832802020344185439",8
"-8328782392223923917",9
"-8328852212651798149",6
"-8328853526414267392",2
"-8328875625539692062",7
"-8328909341264494486",9
"-8329033577154351657",1
"-8329199676085359639",3
"-8329383120149298599",4
"-8329652576451334554",7
"-8329789881643654249",3
"-8329898221351453432",9
"-8330618093001899275",6
"-8330768594253487769",3
"-8330819732504743296",10
"-8330862176123848447",9
"-8330957320218974148",3
"-833112992716418141",8
"-8331157719771660970",8
"-8331589741669971526",8
"-8331976106259387890",7
"-8332006174554959604",9
"-8332310288583064814",9
"-8332394668548256969",6
"-8332557417433970034",4
"-8333053606736074381",3
"-833307843851801034",8
"-833318049134899346",1
"-8333689748421123743",10
"-8334566785815095188",6
"-8334710925572853793",10
"-833532756884651323",8
"-833550162277282744",9
"-8335567302959379335",4
"-8335776722529623826",3
"-8335940766734689444",3
"-8336336715765791028",10
"-8336892249288703183",9
"-833828892167745193",4
"-8338707631352185005",2
"-8338715556781995641",1
"-833940803691417628",4
"-8339607526858452561",6
"-833970331750613822",5
"-8339966551196561219",8
"-8340098378141155823",6
"-8340539519427340705",7
"-8340828859668515885",5
"-8340993694033156097",1
"-8341087195006391765",3
"-8341101281849135845",9
"-8341169362346732578",7
"-8341188343274128107",10
"-8341526090122673625",3
"-8341701236471213456",2
"-8341702118329313396",8
"-8342246469911148681",2
"-8342441781921544593",6
"-8342748309896807771",5
"-8342792798205947579",10
"-8342911965143700976",1
"-8343081500277081491",8
"-834309733533901673",10
"-8343106416205055124",3
"-8343127907290813770",9
"-8343483175780000244",5
"-8343750737026659180",5
"-8343814163614940437",1
"-8344197212373023096",1
"-8344621426513703033",4
"-8344622686419295900",4
"-8345021609468277416",10
"-8345111523099601124",9
"-8345182684710435434",3
"-8345274263736281074",3
"-8345504981816610637",10
"-8345606012791758519",8
"-8345766062441477926",7
"-8345977365244892355",3
"-8345997677860032818",3
"-8346399363610915828",10
"-834663458243073948",7
"-8346687858744398613",7
"-8346757882292080959",3
"-8346922643356643097",8
"-8347048438655592064",7
"-8347062176543897772",8
"-8347088179421370484",9
"-8347165952653385778",7
"-8347511878076176189",1
"-8348180766345772012",1
"-8348719316254671803",7
"-8349004222727927282",5
"-8349623221490733707",10
"-8349864712216954472",7
"-8350024271293752029",2
"-8350054149599922256",3
"-8350525026134551578",2
"-8350640780085255593",2
"-8351116219101133521",7
"-8351358658915294277",7
"-8351428020145447787",5
"-8351791641803897625",8
"-8351892742749619631",8
"-8351903369341328730",8
"-835194435035847979",6
"-8352183645084568500",1
"-8352606347863185857",3
"-8352810166625682904",5
"-8352970862323780869",2
"-8353143654617847884",4
"-8353439307132142598",1
"-8353592337947874466",3
"-8353633601469212866",5
"-8353738096332636347",2
"-8354250679043442731",10
"-8354951650307448486",10
"-8354986334316999186",9
"-8355039579662891178",2
"-8355406430221337215",6
"-8355629304553506388",9
"-8355804150521274645",2
"-8355863401203927271",7
"-8356107424785173063",5
"-8356236204493839389",1
"-8356335709792639761",8
"-8356714723502414974",9
"-8356861801638927287",1
"-8357181837122863842",1
"-835758026207249595",1
"-8357782883337873670",8
"-8357846263551163151",10
"-835817151643145722",6
"-8358378138018323927",4
"-8358703198824267984",1
"-8358874799538845",9
"-8359634844803866872",2
"-8360156089233570252",4
"-8360195399777444037",4
"-8360407672457798327",5
"-8360602133028322168",8
"-8360887812939118639",8
"-8361052155742783102",9
"-8361113484086346035",7
"-836159480070796149",5
"-8361610667007080865",5
"-8361792699243442115",7
"-8361796801002522756",10
"-8361883447089316155",2
"-8362324397921247586",8
"-836254857539342247",10
"-83625556529562057",1
"-8362578193547175381",9
"-8362898038865541403",2
"-8363246466905020847",2
"-8363247433033017467",8
"-836366390022570379",9
"-8364472077337091883",10
"-836452923328046788",10
"-8364588719422597362",7
"-8364611519339766451",3
"-8365094294784389413",10
"-8365365531293990133",5
"-8365442983660836230",10
"-8365493992190109106",1
"-836562373908025844",6
"-836583314669664574",7
"-8365968811472311530",10
"-8366101169986576613",3
"-8366131750644256209",1
"-8367349299075611536",9
"-8367620592223467526",4
"-8367857271888126570",8
"-8367968935386841858",3
"-836854770690673183",8
"-8368618057354517770",1
"-8368709434366126335",7
"-8368793393831657353",6
"-8369002736678082479",9
"-8369037431582824563",7
"-8369077465581702743",5
"-8369368068030231579",8
"-8369459480651126773",2
"-8369554081907970517",4
"-8369643604955139008",4
"-8369870458560848120",8
"-8370807763399885362",7
"-837138786349395683",10
"-8371444428465225301",4
"-8371673351048242001",2
"-8372375396628334194",3
"-8372436181935226873",5
"-8372446111800699583",6
"-8372540783426419866",5
"-8372656672885716631",1
"-8372746649969437416",1
"-8373166043243248407",10
"-8373236031915856605",10
"-83732598486977003",8
"-8373775120252184104",3
"-8373883735526027856",7
"-8374217096006349550",2
"-8374303025330777265",1
"-8375018069988037384",1
"-8375112170730404035",9
"-8375188289869870712",2
"-8375589813455307696",5
"-8376366228465255374",3
"-8376466777423823853",7
"-8376559729947259121",7
"-8376820842095294726",6
"-8376980208647227989",9
"-8377220981718951254",5
"-837818040320272415",4
"-8378280931433614233",3
"-8378518519253487440",8
"-8378704684140683044",3
"-8378771535438827853",7
"-8378834356271315530",9
"-8379413119052153074",9
"-8379430671544473185",3
"-8379685937326148677",9
"-8379821138345726006",7
"-8379903531894411253",10
"-8380076549061121003",1
"-8380320801564693860",4
"-8380468769653759277",6
"-8380600878565565898",6
"-8380692088063947848",8
"-8380805702528151769",4
"-8381163074174628448",4
"-8381408647951778417",7
"-8381874657783063777",7
"-8382006046590136079",2
"-8382097381928605337",2
"-8382137868992647412",2
"-8382303739433883859",8
"-8382476895154120107",10
"-8382523208728160205",4
"-8382722063286216598",7
"-838282031375157477",4
"-8383128620488624338",6
"-8383281829850269780",5
"-8383518040974327697",8
"-8383859312647608575",7
"-8384287052184786623",7
"-8384518480649796840",3
"-8384687362876977684",3
"-8384760667389982203",2
"-8385097590481299176",5
"-8385563412194178529",10
"-8385921952397072136",3
"-8386019232049676130",4
"-8386271213025931400",8
"-8386421057646569903",3
"-8386469254168045973",6
"-8386531768042378860",8
"-8386606593312868092",9
"-8386661297610068668",9
"-8386789649359481850",10
"-8386932544688376303",1
"-8387565800109152678",2
"-8387578561359525407",3
"-8387611723195039719",6
"-838839260064597238",5
"-8388540415211352906",5
"-8388582557814485271",5
"-8388630307706568525",6
"-8388753005714157029",2
"-8388756991097613381",4
"-8388850687532084082",10
"-8388916500884568041",2
"-8389166880942435410",2
"-8389765333308859481",8
"-8389802437961265217",5
"-839014264041161580",10
"-8390396051811791743",6
"-8390528605652776303",6
"-839063215504006325",3
"-8390860465369683938",3
"-8390984583096871730",6
"-8391136660816121087",10
"-8391418947757962929",4
"-8391558415690973134",9
"-8392167477699682531",2
"-8392400370545968739",3
"-8392484208017545337",5
"-8392768189424701241",4
"-8393300414174067376",6
"-839337822867185268",9
"-8393469718807510667",8
"-8393866353311845547",1
"-8394004041592963910",7
"-839436610753188462",10
"-8394620485711180718",1
"-8395258072524399140",7
"-8395263478861620561",9
"-8395947105047393910",2
"-8396002390776833763",2
"-8396110733916723902",10
"-83962964476824542",4
"-8396303909824771902",1
"-8396524722207446890",2
"-8396546273313210167",2
"-8396570618803759949",2
"-8396990124102864301",7
"-8397063048682731979",3
"-8397124562556020307",6
"-8397256519605905783",5
"-839728432078838866",6
"-8397674223508434836",10
"-8397927529026584879",7
"-8397966325970790536",6
"-8398042810902627329",10
"-8398082238701888665",6
"-8398312729186900940",6
"-8398317070825713222",2
"-839850009592711757",4
"-8398559261318760593",6
"-8398568810052588185",7
"-8398934418119330679",10
"-8399200018323482307",10
"-8399281877221898422",3
"-8399321111200837451",5
"-8399636225963180291",4
"-8399826015810229503",7
"-8399833298197025276",4
"-8399845814997642113",9
"-8399950801506065870",4
"-8400197013244957410",6
"-8400232619900354703",3
"-8400468971939372990",2
"-8400574174524138992",2
"-8400680425554012675",2
"-8401293608449159849",4
"-8401688106626026874",8
"-8401790056996303869",2
"-8401936631714392725",8
"-8402034050020334556",7
"-8402612924066396477",9
"-8402626352349673959",10
"-8402629687254401128",10
"-8402933489768991067",4
"-8403130299077205349",5
"-8403499815573083846",2
"-8403794289125403164",1
"-8403964128924632251",9
"-8403991372121096715",6
"-8404285646088471545",9
"-8404560656430866915",8
"-8405149362359063412",8
"-8405168551038360338",3
"-8405214478765229919",3
"-8405803608782097242",2
"-8406077343168461691",10
"-840609652861879050",10
"-8406485687263056972",4
"-8406565080673317297",1
"-8406819055260344946",1
"-8407005190650131307",1
"-840742400207143638",7
"-8407606867188935469",5
"-840793037849499901",10
"-8408135339812859674",6
"-8408443796819389506",8
"-8408509312802256834",1
"-8408713932507435764",1
"-8408746989969333243",8
"-840991698465845742",10
"-8410303102735311095",2
"-8410638900132630825",3
"-8410641794428009678",10
"-8410664755819921358",10
"-841086328327088915",9
"-8410968421350435376",7
"-8411153305625810879",4
"-8411155279606035279",6
"-8411251184446566656",1
"-8411267487932271383",10
"-8411343270240615283",7
"-8411509523644490499",3
"-8411751116367305583",3
"-8412014160916036357",3
"-841211574543568010",9
"-8412124239891770432",8
"-8412154963949780230",8
"-8412643697165833052",10
"-8413624744852600356",9
"-8413658880310402705",2
"-8413788481949903413",1
"-8413827503771248193",7
"-8413945933426497914",1
"-8414438433551008265",4
"-8414493380278013374",1
"-8415020681963092718",1
"-8415130508563035031",9
"-8415131104054649310",5
"-841521021598262545",4
"-8415598132493073418",6
"-8416008138685795906",7
"-8416158623902953237",6
"-8416735810018053281",10
"-841678872741469481",3
"-8416993432809334120",10
"-8417909748264594049",1
"-8417912014219389876",1
"-8419009843577582714",10
"-8419168790718435512",1
"-8420028542724590328",10
"-842012545887826968",6
"-8420446954609507637",3
"-842045796104794050",3
"-8420649503468526335",4
"-8420829622548575302",10
"-8420922716081980619",9
"-842135933492008966",7
"-8421667889416625189",2
"-8421826674292478768",5
"-8421922653233517990",7
"-8421987195533535580",10
"-8422354852589242506",3
"-8422431874197245747",9
"-8423066321640510299",10
"-8423229336196371105",10
"-842353427148348918",4
"-842355539209859217",7
"-842356346022684204",4
"-8423648641695604851",4
"-8424303579283040653",7
"-8424509768660797800",2
"-8424969669351306591",4
"-8425421917851141018",6
"-842553013169025818",6
"-8425613571467466536",10
"-8425803290173875349",5
"-8426059696393201121",6
"-8426579242300940367",4
"-8426728846416958513",4
"-8426752417619864213",5
"-8426828988271256996",7
"-8426834882589918052",2
"-8426996949299283537",10
"-8427165255702845518",9
"-8427283078448637018",4
"-8427317997901956475",8
"-8427435435968802719",1
"-8427552389024232704",5
"-8428067374508951274",8
"-8428258684770396573",10
"-8428379773575386147",10
"-8428424257832301119",3
"-842856022789569151",10
"-8428853393823283356",7
"-8429135336344783469",1
"-8429196117623801426",3
"-8429260851616359730",9
"-8429379600969465650",3
"-8429539821711595368",7
"-8429626621121746060",10
"-8429692704055630607",8
"-8429751574250694106",5
"-8430144461509867203",8
"-8430317516475702898",9
"-8430368920694090136",8
"-8430395688392021191",10
"-8430586222649380225",3
"-8430604579598716831",9
"-84307097145147838",10
"-8430732446822855887",9
"-843080840569501276",6
"-8430826265201145845",10
"-8430899495802126450",2
"-8431388478523424005",9
"-8431427096333775765",6
"-8432130954980949584",5
"-8432290048346263952",6
"-8432488148653411436",9
"-8432750053310927519",7
"-8432860289614746931",2
"-843413537729220159",4
"-843419335342716148",7
"-8434201128702214219",5
"-8434475788717597699",10
"-8434713546862164717",4
"-8434822012138081725",4
"-8434937729320836714",5
"-843494558030429669",10
"-8435065095387958625",5
"-8435126546496090424",1
"-8435221083346352523",3
"-8435238458446682235",7
"-8435430861752962419",4
"-8435976742640442132",5
"-8436105009590233751",6
"-8436334956360439899",10
"-8436348946028662558",1
"-8436537820621867648",4
"-8436858370021295971",6
"-8437069311301527918",10
"-8437449284904044030",6
"-8437541956907836116",2
"-8437893556076326055",2
"-843836157145183253",6
"-8438770971811309449",8
"-8439238261394243425",8
"-843925594809743371",2
"-843934418874015440",10
"-8439913974656798130",9
"-8440099368265325138",2
"-8440263119312582746",2
"-8440630265709278361",10
"-8440721454801311542",1
"-8440952851110393862",7
"-8441310335752689979",9
"-8442301709507141631",2
"-8442311445931072371",5
"-8442500459410602763",7
"-8443484129794017211",1
"-8443983202412007123",10
"-8444032399793380935",1
"-8444171384204496888",9
"-8444518625686921415",9
"-844461951210276541",10
"-8444760144209615253",2
"-8444832740972639753",3
